n,ecg_data_interp,ecg_signal_quant
4059,1.28495625947931,6683
4060,1.2849350649333,6683
4061,1.2846836347791,6682
4062,1.28500152117559,6683
4063,1.28589387060547,6688
4064,1.28727272727095,6695
4065,1.2884482005354,6701
4066,1.29004424150021,6709
4067,1.29208150030645,6720
4068,1.29448051947873,6733
4069,1.29663646172554,6744
4070,1.29903004939667,6756
4071,1.30164484051059,6770
4072,1.30441558441379,6784
4073,1.30654473299938,6795
4074,1.30908669253711,6808
4075,1.31230397150161,6825
4076,1.3162987012969,6846
4077,1.32057702561788,6868
4078,1.32546377714929,6894
4079,1.33068126155392,6921
4080,1.33577922077744,6947
4081,1.3395964792545,6967
4082,1.34258890255275,6983
4083,1.34460586165488,6993
4084,1.34551948051771,6998
4085,1.34465672771869,6993
4086,1.3429166439955,6984
4087,1.34059855096188,6972
4088,1.33792207792029,6958
4089,1.33450048255129,6941
4090,1.33111868689504,6923
4091,1.32791488789579,6906
4092,1.32487012986832,6891
4093,1.32128882332091,6872
4094,1.31787184279418,6854
4095,1.31470322866542,6838
