t_recon,spikes,analog_signal,recon,squared_error
0.21540892,0.25,2.88577559984733,2.8875,2.97355588653579e-06
0.21753744,0.25,2.98810805436538,2.990625,6.33501532761878e-06
0.22054922,0.25,3.09172784328333,3.09375,4.08911778675585e-06
0.23254632,-0.25,2.98452220731768,2.990625,3.72440785234118e-05
0.23466996,-0.25,2.88154664391586,2.8875,3.5442448664496e-05
0.23643918,-0.25,2.77894911840672,2.784375,2.94401910642749e-05
0.2380147,-0.25,2.67581027703618,2.68125,2.95905859231046e-05
0.23945376,-0.25,2.5728002046997,2.578125,2.83534449901177e-05
0.24080908,-0.25,2.46887465552193,2.475,3.75198449750499e-05
0.2420602,-0.25,2.36765343810497,2.371875,1.78215848335794e-05
0.24329512,-0.25,2.26339335676267,2.26875,2.86936267720378e-05
0.24446094,-0.25,2.16156902825383,2.165625,1.64509068057645e-05
0.24561462,-0.25,2.05810215034867,2.0625,1.93410815557049e-05
0.2467454,-0.25,1.95460546237173,1.959375,2.27484891874404e-05
0.24784164,-0.25,1.8527976894462,1.85625,1.19184481598943e-05
0.24893954,-0.25,1.74987206263788,1.753125,1.05816014818514e-05
0.25003106,-0.25,1.64707266582355,1.65,8.56928538063152e-06
0.25111742,-0.25,1.54477214726325,1.546875,4.4219896324772e-06
0.2522126,-0.25,1.44213843411092,1.44375,2.59714461485645e-06
0.2533323,-0.25,1.33822772561143,1.340625,5.74692449407165e-06
0.25445096,-0.25,1.23595371258143,1.2375,2.39100478083369e-06
0.25559968,-0.25,1.13306392688887,1.134375,1.71891270272312e-06
0.25677986,-0.25,1.03016464361477,1.03125,1.17799848295567e-06
0.2580065,-0.25,0.926832714395878,0.928125,1.67000208262119e-06
0.25927408,-0.25,0.824569862768873,0.825,1.85018037601844e-07
0.26061758,-0.25,0.721908363614756,0.721875,1.11313078956671e-09
0.26204942,-0.25,0.619788961244239,0.61875,1.07944046703012e-06
0.26362028,-0.25,0.517368885840405,0.515625,3.04113782436339e-06
0.26541296,-0.25,0.414008621836416,0.4125,2.27593984531112e-06
0.26753784,-0.25,0.311874910084192,0.309375,6.24955042904559e-06
0.27050234,-0.25,0.209497958409744,0.20625,1.05492338314238e-05
0.2823537,0.25,0.307286942556458,0.309375,4.35998388753167e-06
0.28450922,0.25,0.409867777253955,0.4125,6.92859658480088e-06
0.28631816,0.25,0.513573506615912,0.515625,4.2086251049566e-06
0.28791402,0.25,0.617287211571899,0.61875,2.13974998538714e-06
0.28936808,0.25,0.720846984341204,0.721875,1.05681619473105e-06
0.29070054,0.25,0.822573643955441,0.825,5.88720365496793e-06
0.29196906,0.25,0.924815522613835,0.928125,1.09526405695401e-05
0.29318288,0.25,1.02696851240161,1.03125,1.83311360551605e-05
0.2943652,0.25,1.12995797284888,1.134375,1.95101288536913e-05
0.2955172,0.25,1.23307028043909,1.2375,1.96224153883361e-05
0.2966403,0.25,1.33570219627079,1.340625,2.42339965563693e-05
0.29774836,0.25,1.43849512886432,1.44375,2.76136706526228e-05
0.29883314,0.25,1.54012453201281,1.546875,4.5568818046037e-05
0.29992554,0.25,1.6429823359309,1.65,4.9247608986765e-05
0.30101948,0.25,1.74601803221237,1.753125,5.05089911343802e-05
0.30212202,0.25,1.84940364561852,1.85625,4.68725683168296e-05
0.30323584,0.25,1.95287400242668,1.959375,4.22629694482477e-05
0.30437482,0.25,2.05714434710315,2.0625,2.86830179515773e-05
0.3055217,0.25,2.16003067502335,2.165625,3.12964719443641e-05
0.3067036,0.25,2.26328326538087,2.26875,2.98851873959914e-05
0.30793442,0.25,2.36720814234976,2.371875,2.17795603275746e-05
0.30922056,0.25,2.47121374263154,2.475,1.43357448602189e-05
0.31057164,0.25,2.57468630494739,2.578125,1.18246236648458e-05
0.31200558,0.25,2.67720396227989,2.68125,1.63704212325235e-05
0.31359178,0.25,2.780868252248,2.784375,1.22972797961671e-05
0.3154064,0.25,2.88564096512621,2.8875,3.45601066195469e-06
0.31753974,0.25,2.98820599723742,2.990625,5.85157436535089e-06
0.32055136,0.25,3.0917835007902,3.09375,3.86711914214957e-06
0.33255034,-0.25,2.98434917685454,2.990625,3.93859561531227e-05
0.33467026,-0.25,2.88153050234716,2.8875,3.56349022272324e-05
0.3364369,-0.25,2.77909059577702,2.784375,2.79249279918071e-05
0.33801296,-0.25,2.67592991893433,2.68125,2.83032625452479e-05
0.33945766,-0.25,2.57251039836334,2.578125,3.15237515383858e-05
0.3408039,-0.25,2.46928364838089,2.475,3.26766758332393e-05
0.3420648,-0.25,2.36727270703818,2.371875,2.11811005064375e-05
0.34329032,-0.25,2.26380616410291,2.26875,2.44415133773087e-05
0.34446416,-0.25,2.16128373446394,2.165625,1.88465864545588e-05
0.3456138,-0.25,2.05817651771015,2.0625,1.86924991106785e-05
0.34674442,-0.25,1.9546959001611,1.959375,2.18939753023579e-05
0.34784146,-0.25,1.85281449827374,1.85625,1.18026721111488e-05
0.34893942,-0.25,1.74988334727228,1.753125,1.05083124071398e-05
0.3500302,-0.25,1.6471537187639,1.65,8.10131687498178e-06
0.35112258,-0.25,1.54428703239244,1.546875,6.69757633778313e-06
0.35221492,-0.25,1.44192189104698,1.44375,3.341982344122e-06
0.35333284,-0.25,1.33817794345467,1.340625,5.98808573606769e-06
0.35444884,-0.25,1.23614575886625,1.2375,1.83396904835113e-06
0.35559572,-0.25,1.1334143008564,1.134375,9.22942844513725e-07
0.35677948,-0.25,1.03019725722246,1.03125,1.10826735565463e-06
0.35800794,-0.25,0.926713814527726,0.928125,1.99144443715792e-06
0.35927358,-0.25,0.824609210480892,0.825,1.52716448244821e-07
0.36061914,-0.25,0.721792863221485,0.721875,6.74645038492915e-09
0.36205138,-0.25,0.619654703159968,0.61875,8.18487807655765e-07
0.3636179,-0.25,0.517515961366678,0.515625,3.57573489026827e-06
0.36541364,-0.25,0.413972310544116,0.4125,2.1676983383155e-06
0.36754174,-0.25,0.311708857764698,0.309375,5.44689206584202e-06
0.3705181,-0.25,0.209084476395542,0.20625,8.03425643688534e-06
0.38235754,0.25,0.307448314908136,0.309375,3.71211544321227e-06
0.38450792,0.25,0.409798855054439,0.4125,7.29618401693187e-06
0.38631792,0.25,0.51355874305034,0.515625,4.26941778202102e-06
0.387915,0.25,0.617354200581313,0.61875,1.94825601720838e-06
0.3893668,0.25,0.720752281425705,0.721875,1.2604969970683e-06
0.39070282,0.25,0.822752887359202,0.825,5.04951522043775e-06
0.39197176,0.25,0.925038287195973,0.928125,9.52779593454801e-06
0.39318122,0.25,1.02682619833398,1.03125,1.95700211802722e-05
0.39436828,0.25,1.13023026181453,1.134375,1.71788546260969e-05
0.39551594,0.25,1.23295620901762,1.2375,2.06460364915215e-05
0.39663864,0.25,1.33554921960118,1.340625,2.57635466570155e-05
0.39774826,0.25,1.43848579825223,1.44375,2.77118200412105e-05
0.39882858,0.25,1.53969592119266,1.546875,5.15391725219318e-05
0.3999265,0.25,1.64307281282185,1.65,4.79859222011842e-05
0.40101994,0.25,1.7460612972374,1.753125,4.98958967183745e-05
0.40212332,0.25,1.84952507964071,1.85625,4.52245538387313e-05
0.4032369,0.25,1.95297184669073,1.959375,4.10003723019996e-05
0.40437864,0.25,2.05749084588518,2.0625,2.50916249460254e-05
0.40552894,0.25,2.16067232017071,2.165625,2.4529037491496e-05
0.40670312,0.25,2.26324198008996,2.26875,3.0338283329374e-05
0.40793408,0.25,2.36717999822852,2.371875,2.20430416341604e-05
0.40922034,0.25,2.47119639146813,2.475,1.44674378637261e-05
0.4105748,0.25,2.57492078900889,2.578125,1.02669680755509e-05
0.41200508,0.25,2.67716962124773,2.68125,1.66494907619735e-05
0.4135932,0.25,2.78095617195424,2.784375,1.16883852064713e-05
0.41540584,0.25,2.8856110420923,2.8875,3.56816197707556e-06
0.41754014,0.25,2.98822302792761,2.990625,5.76946983655011e-06
0.42055986,0.25,3.09200431292776,3.09375,3.04742335419706e-06
0.43254404,-0.25,2.98462030616073,2.990625,3.60563481033717e-05
0.43467426,-0.25,2.88131523962113,2.8875,3.82512609440546e-05
0.43643782,-0.25,2.77903351120551,2.784375,2.85315025416887e-05
0.43801168,-0.25,2.67601792353699,2.68125,2.73746241147466e-05
0.43945716,-0.25,2.57254755611785,2.578125,3.11078802585359e-05
0.44080634,-0.25,2.46909100618328,2.475,3.49162079260332e-05
0.44205824,-0.25,2.36781564443436,2.371875,1.64783676082841e-05
0.44329294,-0.25,2.26358084701416,2.26875,2.67201425909724e-05
0.44445838,-0.25,2.16179583073564,2.165625,1.46625372550951e-05
0.44561524,-0.25,2.05804592064882,2.0625,1.98388228665866e-05
0.44674514,-0.25,1.95462945618352,1.959375,2.25201861140837e-05
0.44784076,-0.25,1.85287986568975,1.85625,1.13578052691131e-05
0.44893742,-0.25,1.75007142367575,1.753125,9.324328368045e-06
0.45003286,-0.25,1.6469030201624,1.65,9.59128411453077e-06
0.45111906,-0.25,1.54461796226559,1.546875,5.09421933455461e-06
0.45221508,-0.25,1.44190695720549,1.44375,3.39680674238941e-06
0.45332854,-0.25,1.3385743668721,1.340625,4.2050962252318e-06
0.45444866,-0.25,1.23616206502113,1.2375,1.79007000768334e-06
0.45559716,-0.25,1.13328688843951,1.134375,1.18398676807281e-06
0.45677906,-0.25,1.03023330425256,1.03125,1.03367024285989e-06
0.45800992,-0.25,0.926550336877095,0.928125,2.47956395063796e-06
0.45927566,-0.25,0.824445529353736,0.825,3.07437697568559e-07
0.46062076,-0.25,0.721672929944205,0.721875,4.08323074491652e-08
0.46204878,-0.25,0.619832804002629,0.61875,1.17246450810878e-06
0.46361664,-0.25,0.517593835133386,0.515625,3.87631178245452e-06
0.46541186,-0.25,0.414067365468602,0.4125,2.45663451216572e-06
0.4675391,-0.25,0.311821253625065,0.309375,5.98415679814261e-06
0.4705082,-0.25,0.209344049482014,0.20625,9.57314219714663e-06
0.48235626,0.25,0.307394515439961,0.309375,3.92231909255449e-06
0.48450666,0.25,0.409732061434439,0.4125,7.66148390272241e-06
0.48632348,0.25,0.513900831999159,0.515625,2.97275529512546e-06
0.48791658,0.25,0.617462211514608,0.61875,1.65839918310912e-06
0.48936566,0.25,0.720667941701929,0.721875,1.45698973494232e-06
0.49070184,0.25,0.822675842061239,0.825,5.40171012430917e-06
0.4919716,0.25,0.925025085750216,0.928125,9.60946835601361e-06
0.49318324,0.25,1.02699937658777,1.03125,1.80677993926274e-05
0.49436776,0.25,1.13018428958413,1.134375,1.75620537896891e-05
0.49551608,0.25,1.23296888349094,1.2375,2.05310168186642e-05
0.49664006,0.25,1.33568007895045,1.340625,2.44522441862631e-05
0.49774808,0.25,1.43846900317152,1.44375,2.78889275024667e-05
0.49883136,0.25,1.53995722232802,1.546875,4.7855647918954e-05
0.49992522,0.25,1.6429521769729,1.65,4.96718094212685e-05
0.50101866,0.25,1.74594090740362,1.753125,5.16111864332946e-05
0.50212456,0.25,1.84964090777528,1.85625,4.36801000348067e-05
0.50324072,0.25,1.95332444411334,1.959375,3.66092265375628e-05
0.50437226,0.25,2.05691212536788,2.0625,3.12243429043084e-05
0.50552426,0.25,2.16025756714409,2.165625,2.88093354627107e-05
0.50670184,0.25,2.26313188325399,2.26875,3.15632357718315e-05
0.50793176,0.25,2.36698794725384,2.371875,2.38832845437454e-05
0.5092222,0.25,2.47134308272294,2.475,1.33730439712532e-05
0.51057462,0.25,2.57490743330107,2.578125,1.03527354620478e-05
0.5120035,0.25,2.6770610969229,2.68125,1.75469089893068e-05
0.51359322,0.25,2.78095741019567,2.784375,1.16799200706516e-05
0.51540886,0.25,2.88577239461876,2.8875,2.98462035329115e-06
0.51753662,0.25,2.98807312884465,2.990625,6.51204639351213e-06
0.52055754,0.25,3.09194408501108,3.09375,3.2613289472068e-06
0.53254276,-0.25,2.98467536719096,2.990625,3.53981305623634e-05
0.53467146,-0.25,2.8814659316967,2.8875,3.64099802888254e-05
0.53643882,-0.25,2.77897145847926,2.784375,2.91982609663667e-05
0.53801118,-0.25,2.67605229853244,2.68125,2.70161005459024e-05
0.53945054,-0.25,2.57303943894002,2.578125,2.58629312948124e-05
0.54080618,-0.25,2.4691036390484,2.475,3.4767072471554e-05
0.54205982,-0.25,2.36768488712147,2.371875,1.75570459348229e-05
0.54329368,-0.25,2.26351720482474,2.26875,2.73821453462126e-05
0.544462,-0.25,2.16147511397607,2.165625,1.72215540116405e-05
0.54561776,-0.25,2.0578173677544,2.0625,2.19270447475345e-05
0.5467405,-0.25,1.95505763976259,1.959375,1.86395994195692e-05
0.54783978,-0.25,1.85297137941281,1.85625,1.07493529547547e-05
0.54893728,-0.25,1.75008458896484,1.753125,9.24409926271363e-06
0.5500304,-0.25,1.64713486924213,1.65,8.20897425967735e-06
0.55111848,-0.25,1.54467249097843,1.546875,4.8510459901121e-06
0.5522148,-0.25,1.44193309144189,1.44375,3.30115670851846e-06
0.55333018,-0.25,1.33842317014126,1.340625,4.84805472686082e-06
0.5544513,-0.25,1.23592291338906,1.2375,2.48720217841295e-06
0.55559518,-0.25,1.13346208160306,1.134375,8.33419999466774e-07
0.55678018,-0.25,1.03013717979816,1.03125,1.23836880162372e-06
0.55800846,-0.25,0.926670879919296,0.928125,2.11446520910823e-06
0.55927474,-0.25,0.824517925036438,0.825,2.32396270493417e-07
0.56062072,-0.25,0.721675891143887,0.721875,3.96443365826121e-08
0.5620534,-0.25,0.619516351485463,0.61875,5.87294599271349e-07
0.5636167,-0.25,0.517590126697844,0.515625,3.86172293857616e-06
0.56541686,-0.25,0.413800396535682,0.4125,1.69103115001297e-06
0.56753876,-0.25,0.311835731525895,0.309375,6.0551996425302e-06
0.57051776,-0.25,0.209093381782409,0.20625,8.0848199605362e-06
0.58235976,0.25,0.307541643951751,0.309375,3.36119439965189e-06
0.58450536,0.25,0.409663155529639,0.4125,8.04768654901797e-06
0.58631786,0.25,0.513555052199328,0.515625,4.2846838975075e-06
0.58791526,0.25,0.617371973832825,0.61875,1.89895611742017e-06
0.58936828,0.25,0.720861782214647,0.721875,1.02661028055724e-06
0.59069992,0.25,0.822524905264583,0.825,6.1260939492926e-06
0.59196522,0.25,0.924498737825376,0.928125,1.31497773591098e-05
0.59318216,0.25,1.02690678498563,1.03125,1.88635166610381e-05
0.59436488,0.25,1.1299296842029,1.134375,1.97608325359157e-05
0.59551788,0.25,1.23313184387926,1.2375,1.90807878951567e-05
0.59663466,0.25,1.33518245814879,1.340625,2.96212618021538e-05
0.5977457,0.25,1.43824693742694,1.44375,3.02836976830344e-05
0.598826,0.25,1.53945342171093,1.546875,5.5079824300724e-05
0.5999268,0.25,1.64310108685544,1.65,4.75950025761159e-05
0.60102248,0.25,1.74630019397321,1.753125,4.65779773033747e-05
0.6021233,0.25,1.84952321143507,1.85625,4.52496843972525e-05
0.60323614,0.25,1.95290169433586,1.959375,4.19036862213806e-05
0.60437608,0.25,2.05725863987063,2.0625,2.7471856005793e-05
0.60552298,0.25,2.16014412273357,2.165625,3.00400156097043e-05
0.60670056,0.25,2.2630217824522,2.26875,3.28124762749665e-05
0.60793232,0.25,2.36703430578072,2.371875,2.34323205245968e-05
0.60922048,0.25,2.47120743313573,2.475,1.43835634199789e-05
0.61057448,0.25,2.57489704544653,2.578125,1.04196905992672e-05
0.61200148,0.25,2.67692233589156,2.68125,1.87286766354547e-05
0.61359502,0.25,2.7810688446107,2.784375,1.09306634581792e-05
0.61540624,0.25,2.88563241584405,2.8875,3.48787057956421e-06
0.61753136,0.25,2.98784900994145,2.990625,7.70612080514873e-06
0.62054834,0.25,3.09170494852104,3.09375,4.18223555158219e-06
0.63254256,-0.25,2.98468396969712,2.990625,3.52958410597194e-05
0.63467114,-0.25,2.88148315122136,2.8875,3.6202469225001e-05
0.6364325,-0.25,2.77936355677157,2.784375,2.5114563231733e-05
0.63801386,-0.25,2.6758680367248,2.68125,2.89655286956292e-05
0.63945716,-0.25,2.57254755611785,2.578125,3.1107880258531e-05
0.6408049,-0.25,2.46920469898907,2.475,3.35855138072703e-05
0.64205924,-0.25,2.36773288746312,2.371875,1.71570962682053e-05
0.64329868,-0.25,2.26308715528152,2.26875,3.20678103056281e-05
0.64446236,-0.25,2.16144321804485,2.165625,1.74873003204178e-05
0.64561702,-0.25,2.05788448355384,2.0625,2.13029920647272e-05
0.64674482,-0.25,1.9546589869172,1.959375,2.22407793971419e-05
0.64784188,-0.25,1.8527752776358,1.85625,1.20736955082654e-05
0.64893748,-0.25,1.75006578140662,1.753125,9.35881840208454e-06
0.65002912,-0.25,1.64725550618911,1.65,7.532246278032e-06
0.65112164,-0.25,1.54437540520546,1.546875,6.24797413690415e-06
0.65221486,-0.25,1.44192749124296,1.44375,3.32153816947631e-06
0.65333024,-0.25,1.33841763861627,1.340625,4.87244427838786e-06
0.65444962,-0.25,1.23607509947348,1.2375,2.03034151048678e-06
0.65559692,-0.25,1.1333081235486,1.134375,1.13822536254788e-06
0.65678178,-0.25,1.02999986447405,1.03125,1.56283883325392e-06
0.6580057,-0.25,0.926898772436289,0.928125,1.50363403800527e-06
0.65927446,-0.25,0.824539959052588,0.825,2.11637673296373e-07
0.66061816,-0.25,0.721865420119497,0.721875,9.17741104642473e-11
0.66204938,-0.25,0.619791701367834,0.61875,1.08514173974698e-06
0.66361318,-0.25,0.517807715472305,0.515625,4.76424683303759e-06
0.6654081,-0.25,0.414268206463261,0.4125,3.12655409671535e-06
0.66753984,-0.25,0.311789745010785,0.309375,5.83099346711042e-06
0.67049688,-0.25,0.20964153735393,0.20625,1.15025256230989e-05
0.6823537,0.25,0.307286942556455,0.309375,4.35998388754465e-06
0.68451208,0.25,0.410019435216645,0.4125,6.15320164442219e-06
0.68632142,0.25,0.513774070641929,0.515625,3.42593948856899e-06
0.68792192,0.25,0.617827336433632,0.61875,8.51308056703221e-07
0.68936794,0.25,0.720836625917092,0.721875,1.07822073605634e-06
0.69070028,0.25,0.822553204996718,0.825,5.98680578808543e-06
0.69196904,0.25,0.924813872583679,0.928125,1.09635647671133e-05
0.69318034,0.25,1.02675075748127,1.03125,2.0243183242348e-05
0.69436524,0.25,1.12996150894441,1.134375,1.94789032977531e-05
0.69552028,0.25,1.23334913269114,1.2375,1.72296994158027e-05
0.6966385,0.25,1.33553631811075,1.340625,2.58946833700006e-05
0.69774952,0.25,1.43860336457463,1.44375,2.64878562016343e-05
0.69883146,0.25,1.53996662171204,1.546875,4.77256905695569e-05
0.69992554,0.25,1.6429823359309,1.65,4.92476089867868e-05
0.70102066,0.25,1.74612901624588,1.753125,4.89437886878585e-05
0.70212466,0.25,1.84965024870107,1.85625,4.35567172076664e-05
0.70323586,0.25,1.95287584855732,1.959375,4.22389694749297e-05
0.70437616,0.25,2.0572658964681,2.0625,2.73958397826215e-05
0.7055268,0.25,2.16048267362279,2.165625,2.64435205697533e-05
0.7066993,0.25,2.26291339810275,2.26875,3.40659217069485e-05
0.70793142,0.25,2.36695980057231,2.371875,2.41591854139764e-05
0.7092171,0.25,2.47094083798235,2.475,1.64767962854909e-05
0.71057158,0.25,2.5746818523657,2.578125,1.18552656315657e-05
0.71200118,0.25,2.67690172640671,2.68125,1.89074832420996e-05
0.71359332,0.25,2.78096360137603,2.784375,1.16376405716191e-05
0.71540804,0.25,2.88572858806815,2.8875,3.13790023228693e-06
0.7175313,0.25,2.98784645260907,2.990625,7.72032560362958e-06
0.72054948,0.25,3.09173460680141,3.09375,4.06180974492735e-06
0.73254514,-0.25,2.98457298119091,2.990625,3.66269316655981e-05
0.73467468,-0.25,2.88129263252264,2.8875,3.85314109989364e-05
0.73644102,-0.25,2.77883492679321,2.784375,3.06924111365267e-05
0.73801464,-0.25,2.67581440282298,2.68125,2.95457166707762e-05
0.73945752,-0.25,2.57252080262638,2.578125,3.14070282024352e-05
0.74080664,-0.25,2.46906731933807,2.475,3.51966998364695e-05
0.7420582,-0.25,2.36781895465427,2.371875,1.64515038466226e-05
0.74329244,-0.25,2.2636238477426,2.26875,2.62774369660538e-05
0.7444624,-0.25,2.16143967403634,2.165625,1.75169534220433e-05
0.74561492,-0.25,2.05807494250672,2.0625,1.95811338187886e-05
0.7467449,-0.25,1.95465160424533,1.959375,2.23104674552447e-05
0.74784104,-0.25,1.85285371877044,1.85625,1.15347261902784e-05
0.74893956,-0.25,1.74987018186493,1.753125,1.05938410923488e-05
0.7500316,-0.25,1.64702177212117,1.65,8.86984129823996e-06
0.75112124,-0.25,1.54441301076956,1.546875,6.0613909708039e-06
0.75221304,-0.25,1.44209736525925,1.44375,2.73120158633952e-06
0.75333104,-0.25,1.3383438853729,1.340625,5.20348394196355e-06
0.7544508,-0.25,1.2359682063844,1.2375,2.34639168079655e-06
0.75559792,-0.25,1.13321964470255,1.134375,1.33484586335073e-06
0.75677898,-0.25,1.03024017040247,1.03125,1.01975581605262e-06
0.75800848,-0.25,0.92666922860363,0.928125,2.11927035848902e-06
0.75927448,-0.25,0.824538385185826,0.825,2.13088236665465e-07
0.7606202,-0.25,0.721714387273368,0.721875,2.57964479563557e-08
0.7620498,-0.25,0.619762930394645,0.61875,1.02602798439546e-06
0.76361286,-0.25,0.517827499016346,0.515625,4.85100191700194e-06
0.76541272,-0.25,0.414021438125334,0.4125,2.31477396921749e-06
0.76754386,-0.25,0.311618627140478,0.309375,5.03386274548694e-06
0.770506,-0.25,0.209401808094036,0.20625,9.93389426163089e-06
0.78234732,0.25,0.307019001938801,0.309375,5.55072686437352e-06
0.78450792,0.25,0.409798855054438,0.4125,7.29618401693667e-06
0.7863204,0.25,0.513711312355628,0.515625,3.66220040022396e-06
0.78791784,0.25,0.617548354109205,0.61875,1.44395284686576e-06
0.78936682,0.25,0.720753761112538,0.721875,1.25717664275719e-06
0.79070312,0.25,0.822776473281545,0.825,4.94407106768644e-06
0.7919729,0.25,0.92513234961766,0.928125,8.95595631092361e-06
0.79318122,0.25,1.02682619833399,1.03125,1.95700211802408e-05
0.79436796,0.25,1.13020197114554,1.134375,1.74141698201717e-05
0.79551594,0.25,1.23295620901762,1.2375,2.0646036491582e-05
0.79663722,0.25,1.33541836275509,1.340625,2.71090714001302e-05
0.79774748,0.25,1.43841301976456,1.44375,2.84833580334576e-05
0.79883368,0.25,1.54017528915529,1.546875,4.48861254026741e-05
0.79992426,0.25,1.64286170011608,1.65,5.09553252328231e-05
0.80102104,0.25,1.7461647567544,1.753125,4.84449860379075e-05
0.8021253,0.25,1.84971003043952,1.85625,4.27712018519727e-05
0.8032349,0.25,1.9527872337478,1.959375,4.33986641935555e-05
0.80437566,0.25,2.05722054256504,2.0625,2.78726708075116e-05
0.80552554,0.25,2.1603710082542,2.165625,2.76044292649239e-05
0.80670312,0.25,2.26324198008996,2.26875,3.03382833293887e-05
0.80793442,0.25,2.36720814234977,2.371875,2.17795603275456e-05
0.80922024,0.25,2.4711885045238,2.475,1.45274977650987e-05
0.81057212,0.25,2.57472192512776,2.578125,1.15809185860895e-05
0.81200538,0.25,2.67719022598868,2.68125,1.64817650229691e-05
0.81359178,0.25,2.78086825224799,2.784375,1.22972797962045e-05
0.81540852,0.25,2.88575423132513,2.8875,3.04770826615765e-06
0.81753548,0.25,2.98802456795082,2.990625,6.76224684241018e-06
0.82054838,0.25,3.09170598928767,3.09375,4.17797979210101e-06
0.83254532,-0.25,2.98456523649798,2.990625,3.67207337004067e-05
0.83466858,-0.25,2.88162088949584,2.8875,3.45639403200959e-05
0.8364375,-0.25,2.77905336713655,2.784375,2.83197763333416e-05
0.83801132,-0.25,2.67604267363579,2.68125,2.71162478633579e-05
0.83945602,-0.25,2.57263227239347,2.578125,3.01700565595559e-05
0.84080712,-0.25,2.46902941978039,2.475,3.56478281587365e-05
0.84206074,-0.25,2.36760874669355,2.371875,1.82009172747608e-05
0.8432952,-0.25,2.26338647616754,2.26875,2.8767387901372e-05
0.84446112,-0.25,2.16155308070623,2.165625,1.65805267350029e-05
0.84561284,-0.25,2.05826358056142,2.0625,1.79472496595897e-05
0.84674558,-0.25,1.95458885122364,1.959375,2.29072201094127e-05
0.84784174,-0.25,1.85278835119748,1.85625,1.19830124320149e-05
0.84893832,-0.25,1.74998678948956,1.753125,9.84836520782109e-06
0.85002774,-0.25,1.64738556791741,1.65,6.83525511444942e-06
0.85112004,-0.25,1.54452582786197,1.546875,5.51860973409951e-06
0.85221214,-0.25,1.44218136989844,1.44375,2.46060039553284e-06
